age,income,loan_amount,loan_tenure_months,employment_years,num_credit_lines,existing_debts,missed_payments,credit_score,debt_to_income_ratio,loan_to_income_ratio,payment_history_score,education,employment_type,creditworthy
52,58624.36,3659.68,12,1.6,7,1046.13,0,643,0.0178,0.0624,100,Master,Unemployed,1
66,54108.6,4775.49,48,2.1,6,9414.42,3,650,0.174,0.0883,76,Bachelor,Salaried,1
63,70420.37,9751.96,60,6.2,7,6613.79,2,735,0.0939,0.1385,84,High School,Self-Employed,1
36,73813.37,10415.47,60,4.0,1,10492.25,0,607,0.1421,0.1411,100,PhD,Salaried,1
24,60804.46,9163.54,36,11.7,5,1271.71,1,742,0.0209,0.1507,92,Bachelor,Salaried,1
57,47071.76,33051.52,60,4.6,7,6216.21,0,488,0.1321,0.7021,100,Bachelor,Business,1
41,65414.2,28505.98,24,3.4,1,7090.81,1,622,0.1084,0.4358,92,Master,Salaried,1
34,84384.43,14392.44,12,7.7,2,0.0,0,665,0.0,0.1706,100,PhD,Salaried,1
51,54399.62,15335.78,24,14.7,9,12977.29,2,554,0.2386,0.2819,84,Master,Business,1
68,49120.37,10108.54,36,2.2,3,4212.79,0,680,0.0858,0.2058,100,Bachelor,Business,1
38,63539.75,3601.4,36,1.4,6,15495.81,0,664,0.2439,0.0567,100,Bachelor,Unemployed,1
27,55851.99,10543.42,12,4.8,7,4535.85,0,591,0.0812,0.1888,100,High School,Self-Employed,1
30,25570.39,18168.94,60,3.5,9,5393.37,1,588,0.2109,0.7105,92,Bachelor,Salaried,1
27,60265.28,22445.01,48,22.6,5,1790.44,1,580,0.0297,0.3724,92,PhD,Salaried,1
53,25371.23,19965.67,36,3.1,4,13733.06,3,525,0.5413,0.7869,76,Master,Business,0
43,63238.57,1000.0,12,0.4,2,10270.81,3,779,0.1624,0.0158,76,High School,Unemployed,1
41,37462.86,9686.18,48,18.9,3,15000.68,0,633,0.4004,0.2585,100,High School,Business,1
39,55811.25,1000.0,60,9.3,5,6963.26,0,542,0.1248,0.0179,100,PhD,Business,1
68,63593.07,21350.75,36,1.0,2,7791.42,0,640,0.1225,0.3357,100,Master,Salaried,1
39,108985.87,8700.92,12,11.7,4,0.0,2,669,0.0,0.0798,84,Bachelor,Salaried,1
56,71340.5,11623.12,12,2.1,1,4879.78,0,585,0.0684,0.1629,100,Bachelor,Salaried,1
49,85025.57,15840.4,12,2.4,4,8852.49,0,621,0.1041,0.1863,100,High School,Business,1
38,96178.45,34129.12,36,11.8,7,9936.0,0,754,0.1033,0.3548,100,Master,Salaried,1
22,65763.63,14146.2,48,3.8,3,17119.69,1,557,0.2603,0.2151,92,Bachelor,Salaried,1
21,61285.18,10093.83,12,0.7,8,0.0,0,603,0.0,0.1647,100,Bachelor,Salaried,1
67,31532.14,2071.66,60,2.3,6,9147.27,3,490,0.2901,0.0657,76,Bachelor,Self-Employed,0
25,52434.14,23669.12,12,6.4,6,6118.81,1,796,0.1167,0.4514,92,Bachelor,Business,1
40,39092.07,10546.91,48,1.0,1,8377.52,1,703,0.2143,0.2698,92,High School,Self-Employed,1
31,46176.71,25257.14,36,4.5,5,8513.58,1,646,0.1844,0.547,92,PhD,Business,1
62,96154.59,20844.9,12,5.9,3,7044.08,0,593,0.0733,0.2168,100,PhD,Self-Employed,1
22,57521.67,8296.35,12,2.1,1,2334.46,1,589,0.0406,0.1442,92,Master,Salaried,1
23,35730.21,1000.0,60,5.9,8,1406.11,2,628,0.0394,0.028,84,PhD,Salaried,1
43,85239.74,14180.55,60,10.8,7,6675.44,3,690,0.0783,0.1664,76,Bachelor,Unemployed,1
32,76016.06,7080.77,12,3.2,7,896.91,0,565,0.0118,0.0931,100,High School,Salaried,1
40,77168.38,12314.77,12,2.4,4,7435.48,2,613,0.0964,0.1596,84,Master,Salaried,1
25,15000.0,20392.4,60,1.4,6,6733.15,2,719,0.4488,1.3594,84,Bachelor,Salaried,1
57,97870.76,1000.0,48,4.6,9,0.0,1,779,0.0,0.0102,92,Bachelor,Salaried,1
58,42712.68,14116.91,24,10.6,3,17668.07,1,693,0.4136,0.3305,92,High School,Salaried,1
50,72115.01,18076.77,24,2.0,9,8386.29,3,597,0.1163,0.2507,76,Bachelor,Self-Employed,1
29,110523.6,18464.88,12,2.5,4,0.0,0,638,0.0,0.1671,100,Bachelor,Unemployed,1
54,102417.32,1091.66,60,2.6,5,9235.66,0,683,0.0902,0.0107,100,High School,Business,1
64,33493.63,15354.69,36,4.1,7,6983.05,0,627,0.2085,0.4584,100,High School,Salaried,1
55,23220.62,21628.29,36,1.3,6,1411.17,1,707,0.0608,0.9314,92,Bachelor,Self-Employed,1
42,86467.63,14745.87,24,8.6,8,9546.51,1,592,0.1104,0.1705,92,Master,Business,1
64,58125.23,11074.45,48,1.8,8,3289.23,1,779,0.0566,0.1905,92,Bachelor,Business,1
44,43980.61,21116.9,24,6.1,8,8965.16,1,643,0.2038,0.4801,92,High School,Salaried,1
37,68666.81,6445.45,12,3.6,3,4492.45,1,600,0.0654,0.0939,92,Bachelor,Salaried,1
30,51416.65,1000.0,48,4.4,6,3472.1,1,697,0.0675,0.0194,92,Master,Business,1
50,70429.13,10395.22,36,1.0,7,7922.33,0,572,0.1125,0.1476,100,Bachelor,Business,1
66,56473.6,16280.36,60,6.6,9,0.0,1,662,0.0,0.2883,92,High School,Salaried,1
43,70892.53,20311.49,60,1.0,4,7587.31,1,762,0.107,0.2865,92,PhD,Salaried,1
52,35320.28,16244.02,12,0.6,5,11286.27,2,553,0.3195,0.4599,84,High School,Self-Employed,0
37,86338.16,18686.57,24,4.0,8,14353.05,0,745,0.1662,0.2164,100,High School,Salaried,1
37,70347.71,20362.49,12,6.2,1,13442.84,0,547,0.1911,0.2895,100,Bachelor,Salaried,1
34,69218.54,9284.98,60,0.3,6,14766.65,1,716,0.2133,0.1341,92,Bachelor,Salaried,1
29,30411.26,10816.49,36,0.4,4,5726.43,2,574,0.1883,0.3557,84,PhD,Salaried,1
60,92391.91,22297.34,60,8.1,5,2876.82,2,745,0.0311,0.2413,84,High School,Salaried,1
22,54698.25,2318.74,48,8.3,5,12076.78,2,604,0.2208,0.0424,84,Bachelor,Salaried,1
65,71017.07,15433.06,60,1.4,2,5415.53,0,621,0.0763,0.2173,100,Bachelor,Salaried,1
45,47897.86,6266.33,60,4.8,8,8031.31,1,575,0.1677,0.1308,92,Bachelor,Salaried,1
59,60739.56,20802.09,48,2.9,2,11734.34,0,457,0.1932,0.3425,100,High School,Salaried,1
29,61536.8,11856.52,24,5.0,4,18105.49,1,559,0.2942,0.1927,92,High School,Salaried,1
42,15000.0,12060.75,60,9.9,5,10644.0,4,515,0.7096,0.804,68,High School,Salaried,0
63,67813.86,25831.04,12,0.4,1,9025.51,1,487,0.1331,0.3809,92,Bachelor,Salaried,1
66,98237.51,3391.66,60,7.5,6,2394.45,0,674,0.0244,0.0345,100,Master,Salaried,1
24,66875.17,13726.56,12,3.4,2,13846.78,1,772,0.2071,0.2053,92,Bachelor,Salaried,1
46,33930.42,10558.99,48,4.2,5,10043.21,0,794,0.296,0.3112,100,Bachelor,Salaried,1
49,69299.15,16259.29,60,5.3,6,6264.29,0,557,0.0904,0.2346,100,Bachelor,Business,1
65,78308.57,27434.65,48,12.8,8,5747.91,1,641,0.0734,0.3503,92,Master,Salaried,1
54,66274.26,7158.07,48,0.3,9,5965.69,0,743,0.09,0.108,100,Bachelor,Business,1
43,53369.2,2420.82,24,0.1,6,8219.83,0,545,0.154,0.0454,100,High School,Salaried,1
57,49672.72,5525.38,60,1.0,5,704.96,3,746,0.0142,0.1112,76,Bachelor,Business,1
31,49581.19,10137.46,12,21.5,4,14090.11,2,748,0.2842,0.2045,84,Bachelor,Salaried,1
26,70351.09,12513.85,12,6.3,2,13173.37,1,494,0.1872,0.1779,92,Bachelor,Self-Employed,1
38,24043.27,12916.23,60,4.8,2,7162.56,2,462,0.2979,0.5372,84,High School,Salaried,0
41,46818.79,26421.29,24,0.2,7,5976.75,1,618,0.1277,0.5643,92,High School,Business,1
62,90103.42,24998.71,24,10.6,5,7884.11,1,725,0.0875,0.2774,92,Master,Salaried,1
56,90952.3,22423.57,24,8.4,7,8732.81,4,528,0.096,0.2465,68,High School,Business,1
61,22480.76,32115.51,12,5.5,1,6499.52,2,487,0.2891,1.4285,84,Bachelor,Self-Employed,0
58,30108.9,18592.79,48,2.1,1,12995.43,0,655,0.4316,0.6175,100,High School,Self-Employed,1
54,49046.35,20866.84,24,0.4,5,879.46,0,701,0.0179,0.4254,100,High School,Business,1
37,74636.97,18438.16,12,4.3,2,4440.32,0,596,0.0595,0.247,100,High School,Unemployed,1
57,15000.0,17127.24,12,6.4,8,11876.21,0,602,0.7917,1.1417,100,High School,Self-Employed,0
45,53794.21,15155.17,48,0.5,3,9621.38,0,700,0.1789,0.2817,100,High School,Salaried,1
58,44568.06,8825.14,60,5.0,1,4602.29,1,580,0.1033,0.198,92,Bachelor,Salaried,1
32,84171.22,2025.77,60,1.7,2,10002.34,2,586,0.1188,0.0241,84,Bachelor,Salaried,1
43,18108.01,10954.77,24,7.2,7,4035.2,2,672,0.2228,0.6049,84,Master,Salaried,1
62,57035.89,16526.19,24,3.9,6,6449.42,0,681,0.1131,0.2897,100,High School,Salaried,1
42,46340.59,12578.1,48,0.7,8,13218.59,0,632,0.2852,0.2714,100,Master,Self-Employed,1
41,87335.58,3477.31,24,3.7,7,12665.42,1,769,0.145,0.0398,92,PhD,Business,1
47,68148.36,10672.94,48,2.5,8,9441.18,0,710,0.1385,0.1566,100,High School,Salaried,1
51,42112.06,10255.98,12,1.0,3,2744.25,0,622,0.0652,0.2435,100,PhD,Self-Employed,1
26,73774.5,11501.16,24,9.2,6,6111.72,1,547,0.0828,0.1559,92,High School,Salaried,1
47,46445.77,15927.32,12,0.1,7,8482.33,1,729,0.1826,0.3429,92,Bachelor,Business,1
60,76985.25,17650.06,36,1.9,1,15277.11,1,732,0.1984,0.2293,92,High School,Salaried,1
54,49784.31,7999.59,48,0.1,1,0.0,1,642,0.0,0.1607,92,Bachelor,Self-Employed,1
32,78202.66,19848.97,36,0.5,7,3639.28,1,672,0.0465,0.2538,92,Bachelor,Unemployed,1
65,64593.8,21053.1,24,1.8,3,13643.02,1,706,0.2112,0.3259,92,Bachelor,Salaried,1
27,126730.8,14562.42,12,0.3,3,14800.84,1,778,0.1168,0.1149,92,Master,Self-Employed,1
30,53836.29,17318.0,24,4.5,5,7651.43,1,721,0.1421,0.3217,92,Bachelor,Business,1
65,63422.97,19873.85,36,0.5,6,15692.0,0,686,0.2474,0.3133,100,Bachelor,Salaried,1
37,44452.66,3218.84,24,6.0,2,4333.14,2,724,0.0975,0.0724,84,PhD,Unemployed,1
46,55059.08,20437.85,60,0.3,3,453.8,2,742,0.0082,0.3712,84,PhD,Business,1
41,15000.0,5679.51,36,0.3,6,11951.15,0,672,0.7967,0.3786,100,PhD,Salaried,0
48,65242.85,6458.39,24,1.8,3,14473.52,0,723,0.2218,0.099,100,Master,Salaried,1
66,84543.23,13570.31,12,11.3,5,14390.15,2,596,0.1702,0.1605,84,High School,Self-Employed,1
22,63725.86,1000.0,24,5.1,9,3682.78,1,733,0.0578,0.0157,92,Bachelor,Business,1
63,26095.05,13404.96,12,7.4,3,8996.9,1,597,0.3448,0.5137,92,High School,Salaried,1
21,37360.68,19854.25,60,0.8,6,12199.09,0,569,0.3265,0.5314,100,PhD,Self-Employed,1
56,15000.0,1000.0,24,9.0,5,9504.89,1,640,0.6336,0.0667,92,High School,Salaried,0
46,76536.33,20712.07,60,0.0,5,15231.78,2,543,0.199,0.2706,84,Bachelor,Business,1
49,32856.71,6409.7,36,1.2,6,5974.77,0,602,0.1818,0.1951,100,High School,Self-Employed,1
41,54368.41,13654.89,12,4.8,6,7646.92,0,680,0.1406,0.2512,100,High School,Salaried,1
31,51617.77,7571.4,36,2.4,1,9180.95,2,672,0.1779,0.1467,84,High School,Self-Employed,1
60,87729.99,16583.35,12,20.7,9,12162.77,1,701,0.1386,0.189,92,Bachelor,Business,1
31,56876.19,20199.58,60,0.2,5,7027.7,1,702,0.1236,0.3551,92,High School,Salaried,1
56,72795.64,17176.08,48,32.8,1,12637.17,2,680,0.1736,0.2359,84,Bachelor,Business,1
69,67022.2,11968.15,24,4.9,8,16023.12,2,582,0.2391,0.1786,84,Master,Salaried,1
59,84907.05,8193.16,60,4.1,7,5409.64,4,724,0.0637,0.0965,68,Master,Self-Employed,1
60,49739.28,11445.58,12,0.3,7,7176.7,2,641,0.1443,0.2301,84,High School,Business,1
55,96131.54,17247.77,12,1.6,5,12838.8,1,669,0.1336,0.1794,92,Master,Salaried,1
54,15000.0,17522.13,12,12.9,1,17637.64,2,658,1.1758,1.1681,84,Master,Business,0
67,73864.42,16406.61,12,2.2,9,11179.8,1,776,0.1514,0.2221,92,High School,Self-Employed,1
44,35934.37,1739.38,24,5.4,9,4068.82,0,554,0.1132,0.0484,100,Master,Unemployed,1
42,44159.51,11815.82,36,38.0,8,8990.86,1,623,0.2036,0.2676,92,Master,Salaried,1
25,67527.11,6932.57,48,1.5,5,12800.97,3,693,0.1896,0.1027,76,Bachelor,Salaried,1
53,67350.85,17319.43,24,4.3,3,3937.16,1,652,0.0585,0.2571,92,High School,Business,1
56,68341.42,5880.23,12,6.0,8,2608.1,2,611,0.0382,0.086,84,Bachelor,Business,1
67,24504.53,15616.43,24,0.9,1,6275.08,0,497,0.2561,0.6373,100,Master,Salaried,1
40,86878.67,9742.5,60,0.8,3,11298.17,0,627,0.13,0.1121,100,High School,Unemployed,1
39,35185.76,1000.0,12,3.0,7,1153.93,1,679,0.0328,0.0284,92,Bachelor,Self-Employed,1
55,38119.68,19447.67,48,2.4,4,4534.61,3,693,0.119,0.5102,76,Bachelor,Unemployed,1
63,69033.73,11797.7,12,6.3,7,9368.3,0,637,0.1357,0.1709,100,Bachelor,Salaried,1
37,48692.13,22207.82,48,0.4,5,13452.59,1,664,0.2763,0.4561,92,Bachelor,Salaried,1
65,61781.74,1000.0,48,17.9,6,9451.05,1,559,0.153,0.0162,92,Bachelor,Salaried,1
63,15000.0,9667.83,36,0.1,7,9873.42,0,681,0.6582,0.6445,100,Master,Unemployed,0
54,61255.14,10268.76,36,4.6,7,13024.61,1,651,0.2126,0.1676,92,Master,Salaried,1
29,59792.3,14161.65,24,4.1,7,15986.29,1,663,0.2674,0.2368,92,Bachelor,Unemployed,1
46,43783.11,1398.5,24,0.7,7,15427.56,2,632,0.3524,0.0319,84,Bachelor,Business,1
22,15000.0,16352.3,48,0.8,7,0.0,2,667,0.0,1.0901,84,Bachelor,Salaried,1
29,50318.22,27293.3,12,7.9,3,8490.29,2,701,0.1687,0.5424,84,Master,Salaried,1
29,54177.78,15796.3,60,10.9,3,12562.58,1,670,0.2319,0.2916,92,Bachelor,Self-Employed,1
60,46920.96,12742.98,60,1.7,7,16498.93,0,504,0.3516,0.2716,100,Bachelor,Self-Employed,1
37,15000.0,1000.0,12,2.9,2,11204.93,0,672,0.7469,0.0667,100,PhD,Salaried,0
21,90084.15,5806.03,12,2.2,2,3704.07,0,619,0.0411,0.0645,100,Master,Unemployed,1
45,40945.05,11553.24,36,0.4,3,4364.94,2,593,0.1066,0.2822,84,High School,Self-Employed,1
63,50111.5,7761.79,60,5.6,4,4504.84,2,758,0.0899,0.1549,84,Bachelor,Unemployed,1
60,15000.0,20210.05,48,8.7,6,9537.59,3,575,0.6358,1.3472,76,Bachelor,Self-Employed,0
62,90086.82,16269.63,24,1.8,8,5600.89,2,584,0.0622,0.1806,84,Master,Salaried,1
45,44735.9,33539.03,36,23.1,7,0.0,1,471,0.0,0.7497,92,High School,Self-Employed,1
59,57166.18,4153.13,60,0.4,4,2108.55,0,765,0.0369,0.0726,100,Bachelor,Business,1
55,79656.22,12264.92,12,5.4,2,5778.75,2,721,0.0725,0.154,84,Bachelor,Salaried,1
23,40121.31,1000.0,60,3.0,2,1187.59,0,623,0.0296,0.0249,100,High School,Unemployed,1
57,76191.39,1000.0,48,3.0,4,1932.35,1,699,0.0254,0.0131,92,Bachelor,Salaried,1
64,15000.0,17781.77,36,3.1,6,18254.85,1,472,1.2169,1.1854,92,Bachelor,Unemployed,0
64,67121.71,15972.92,12,1.5,3,7956.89,0,688,0.1185,0.238,100,Bachelor,Business,1
50,89589.33,5163.28,48,6.3,6,6069.43,1,581,0.0677,0.0576,92,Bachelor,Business,1
58,42230.83,12744.24,24,6.4,5,11336.72,0,784,0.2684,0.3018,100,Bachelor,Salaried,1
54,79615.4,6965.86,36,1.7,5,13730.35,1,679,0.1725,0.0875,92,Bachelor,Self-Employed,1
32,95346.3,8046.34,48,9.0,2,19203.08,1,660,0.2014,0.0844,92,Bachelor,Business,1
39,49393.48,9437.72,48,1.9,8,16526.87,5,584,0.3346,0.1911,60,High School,Salaried,1
57,47574.38,4827.48,12,6.5,5,10174.04,2,585,0.2139,0.1015,84,High School,Self-Employed,1
64,35237.54,6266.8,24,0.6,2,335.96,3,697,0.0095,0.1778,76,Master,Business,1
69,43785.94,6492.52,48,0.9,7,2987.59,0,584,0.0682,0.1483,100,Bachelor,Salaried,1
37,37062.08,15383.03,36,1.9,9,5990.71,1,580,0.1616,0.415,92,Master,Salaried,1
30,35219.56,1000.0,48,4.5,9,10532.82,1,763,0.2991,0.0284,92,Bachelor,Salaried,1
69,81374.38,10178.97,60,5.2,1,8471.58,2,673,0.1041,0.1251,84,High School,Salaried,1
67,37621.63,3298.54,36,2.5,7,634.87,0,562,0.0169,0.0877,100,Master,Business,1
32,60687.48,3587.58,36,0.4,9,0.0,1,694,0.0,0.0591,92,High School,Business,1
36,55841.14,7794.77,48,2.3,6,9295.04,2,628,0.1665,0.1396,84,PhD,Salaried,1
44,87958.08,11885.28,12,5.8,1,8600.2,1,509,0.0978,0.1351,92,High School,Business,1
39,43930.56,10284.71,36,5.6,2,6950.62,1,610,0.1582,0.2341,92,Bachelor,Salaried,1
28,63385.26,3487.52,60,0.9,4,10414.63,2,566,0.1643,0.055,84,High School,Salaried,1
51,72403.53,17773.57,12,0.0,4,14234.06,4,670,0.1966,0.2455,68,Master,Salaried,1
41,87774.49,4779.17,12,7.0,2,9550.34,1,598,0.1088,0.0544,92,PhD,Unemployed,1
37,43609.43,6122.35,12,0.6,8,3291.75,4,657,0.0755,0.1404,68,High School,Unemployed,1
43,41406.37,14275.93,36,0.4,2,17576.1,1,703,0.4245,0.3448,92,High School,Self-Employed,1
57,31640.82,14562.95,12,0.0,3,7118.46,0,839,0.225,0.4602,100,High School,Salaried,1
36,104198.59,7106.4,48,2.8,4,8249.99,1,808,0.0792,0.0682,92,Master,Salaried,1
26,85458.39,1000.0,12,3.5,9,4731.71,3,668,0.0554,0.0117,76,Bachelor,Business,1
28,54071.57,4916.07,60,5.1,1,2627.93,4,646,0.0486,0.0909,68,Bachelor,Salaried,1
45,97491.66,13295.11,24,1.8,8,3035.03,0,602,0.0311,0.1364,100,High School,Salaried,1
38,52759.01,17508.86,60,6.2,5,1936.03,3,519,0.0367,0.3319,76,Master,Self-Employed,1
45,70937.03,11365.63,36,0.9,7,0.0,2,467,0.0,0.1602,84,Bachelor,Salaried,1
32,55223.78,8168.11,12,8.9,8,7218.7,1,583,0.1307,0.1479,92,Master,Salaried,1
35,63751.72,30345.69,12,4.2,5,13511.74,1,781,0.2119,0.476,92,Master,Salaried,1
46,61418.75,9020.11,48,4.4,8,3078.44,2,778,0.0501,0.1469,84,High School,Self-Employed,1
61,45650.32,16897.86,12,1.2,8,20797.44,1,656,0.4556,0.3702,92,Bachelor,Unemployed,1
65,79034.97,1319.58,60,0.4,9,14931.89,1,687,0.1889,0.0167,92,Bachelor,Salaried,1
46,70750.95,3278.66,36,3.1,2,7908.88,3,602,0.1118,0.0463,76,Bachelor,Salaried,1
67,77609.28,17178.6,24,4.8,3,2444.59,1,648,0.0315,0.2213,92,High School,Salaried,1
52,62045.0,20356.49,12,0.5,1,14.51,2,588,0.0002,0.3281,84,Master,Salaried,1
30,35055.46,8882.26,24,15.0,4,7431.58,2,588,0.212,0.2534,84,PhD,Self-Employed,1
36,92606.49,1000.0,12,19.7,5,8340.6,0,699,0.0901,0.0108,100,PhD,Salaried,1
27,49223.76,10659.54,36,3.9,1,6978.06,2,602,0.1418,0.2165,84,Master,Salaried,1
37,63009.47,13515.25,60,15.0,8,13346.62,2,689,0.2118,0.2145,84,Bachelor,Business,1
43,68978.39,12790.54,36,1.0,2,15485.41,0,638,0.2245,0.1854,100,Bachelor,Salaried,1
46,62863.28,7492.88,24,0.1,1,10363.37,3,763,0.1649,0.1192,76,High School,Unemployed,1
41,75139.17,10776.93,12,0.2,2,10632.33,0,694,0.1415,0.1434,100,Bachelor,Salaried,1
42,78614.31,6001.79,24,4.4,5,6422.22,1,670,0.0817,0.0763,92,High School,Salaried,1
27,50053.66,3105.29,60,0.3,9,7975.41,1,536,0.1593,0.062,92,High School,Salaried,1
34,90760.28,18045.35,36,15.9,9,10058.17,0,611,0.1108,0.1988,100,Master,Salaried,1
35,49128.12,12782.39,24,0.8,2,6416.31,1,646,0.1306,0.2602,92,PhD,Business,1
27,62408.48,10794.53,24,1.8,2,11304.24,0,654,0.1811,0.173,100,PhD,Self-Employed,1
29,46471.08,7942.82,60,8.6,3,2719.12,1,703,0.0585,0.1709,92,High School,Salaried,1
68,40183.58,10558.61,12,1.2,7,4338.99,1,666,0.108,0.2628,92,Master,Self-Employed,1
28,77972.2,13282.53,24,1.4,3,2765.43,0,567,0.0355,0.1703,100,High School,Unemployed,1
43,123681.73,25829.45,60,5.1,1,4656.89,1,697,0.0377,0.2088,92,Bachelor,Salaried,1
49,47041.28,17236.29,12,1.6,6,6563.58,0,613,0.1395,0.3664,100,Bachelor,Salaried,1
38,81737.07,6669.53,12,1.2,3,13145.46,1,598,0.1608,0.0816,92,Bachelor,Salaried,1
51,47829.95,6753.89,36,1.5,1,8207.16,0,562,0.1716,0.1412,100,PhD,Business,1
50,54769.33,5506.55,60,3.4,4,1578.46,1,622,0.0288,0.1005,92,Bachelor,Salaried,1
59,93666.84,10395.84,12,16.9,1,990.2,1,605,0.0106,0.111,92,Bachelor,Salaried,1
55,31382.22,5500.39,36,8.9,1,5920.01,0,743,0.1886,0.1753,100,High School,Salaried,1
38,25560.5,15798.59,48,1.7,2,12172.01,2,629,0.4762,0.6181,84,Master,Self-Employed,0
62,53081.63,1000.0,60,2.3,8,15014.88,1,693,0.2829,0.0188,92,Bachelor,Business,1
59,69600.43,16281.35,48,3.1,2,46.18,0,506,0.0007,0.2339,100,Master,Salaried,1
37,65200.66,14203.02,12,19.3,2,9861.76,1,710,0.1513,0.2178,92,Bachelor,Salaried,1
34,62934.94,22101.94,60,0.9,8,5990.64,1,701,0.0952,0.3512,92,Bachelor,Unemployed,1
51,55750.9,19014.32,36,2.2,6,6378.9,3,534,0.1144,0.3411,76,Bachelor,Salaried,1
44,72303.88,6530.42,12,6.5,4,2678.79,2,580,0.037,0.0903,84,High School,Salaried,1
55,15000.0,18114.38,60,16.6,3,6899.68,3,597,0.4599,1.2075,76,Bachelor,Self-Employed,1
64,38482.28,10655.46,60,0.8,1,2454.1,2,634,0.0638,0.2769,84,PhD,Business,1
65,52940.53,1000.0,48,1.3,3,6670.75,2,594,0.126,0.0189,84,Master,Salaried,1
54,70499.77,13270.66,12,1.3,9,13741.29,0,630,0.1949,0.1882,100,High School,Salaried,1
23,87774.83,7005.97,36,0.1,5,11156.19,2,702,0.1271,0.0798,84,High School,Business,1
57,35527.81,12001.77,36,4.6,6,17568.76,3,605,0.4945,0.3378,76,Bachelor,Self-Employed,0
63,87055.73,25211.6,12,5.6,5,10631.79,0,674,0.1221,0.2896,100,Master,Business,1
60,45043.64,13798.3,12,4.6,1,8872.59,0,664,0.197,0.3063,100,Bachelor,Business,1
46,52141.98,3861.32,24,0.4,1,10764.48,0,413,0.2064,0.0741,100,Master,Salaried,0
43,67791.52,19715.32,48,0.4,4,4121.01,5,585,0.0608,0.2908,60,PhD,Business,1
64,50528.81,14900.34,12,1.2,3,0.0,1,729,0.0,0.2949,92,Bachelor,Salaried,1
59,79422.59,2918.71,12,1.7,8,11980.86,1,578,0.1508,0.0367,92,High School,Business,1
35,46098.71,1000.0,24,7.7,7,0.0,2,564,0.0,0.0217,84,Master,Business,1
69,46430.23,4181.3,24,0.9,7,13608.01,0,733,0.2931,0.0901,100,Bachelor,Self-Employed,1
24,78143.56,18690.41,60,0.2,8,11754.07,2,662,0.1504,0.2392,84,Bachelor,Self-Employed,1
49,38211.26,9587.18,36,2.5,7,3752.39,0,767,0.0982,0.2509,100,Bachelor,Salaried,1
42,60476.44,12649.14,48,2.7,2,5819.55,1,613,0.0962,0.2092,92,Bachelor,Salaried,1
45,18469.38,1291.76,60,3.0,4,7942.31,2,746,0.43,0.0699,84,Bachelor,Salaried,1
33,95032.07,18905.75,12,8.8,6,3389.14,0,579,0.0357,0.1989,100,Bachelor,Business,1
38,81544.14,1000.0,24,0.5,3,10702.6,2,445,0.1312,0.0123,84,Bachelor,Salaried,1
53,115502.36,6756.98,36,6.1,3,11143.35,0,704,0.0965,0.0585,100,Master,Salaried,1
36,84444.0,15347.71,60,2.1,6,785.19,0,696,0.0093,0.1817,100,High School,Business,1
65,30147.69,3018.95,36,1.9,1,3884.45,2,704,0.1288,0.1001,84,High School,Salaried,1
62,69710.3,16913.03,24,13.5,1,7815.97,1,633,0.1121,0.2426,92,Bachelor,Business,1
64,34803.81,5046.45,60,1.4,5,13702.9,2,767,0.3937,0.145,84,Master,Salaried,1
22,89716.83,2191.44,60,5.1,1,11261.42,0,719,0.1255,0.0244,100,High School,Salaried,1
55,30774.91,22291.86,36,1.6,8,0.0,1,716,0.0,0.7243,92,High School,Salaried,1
62,29718.59,13231.44,24,3.5,2,6540.03,2,660,0.2201,0.4452,84,Bachelor,Business,1
54,19584.15,16152.29,12,7.7,6,10363.37,2,542,0.5291,0.8247,84,Bachelor,Salaried,0
50,44255.64,20145.68,60,10.7,5,4000.2,3,655,0.0904,0.4552,76,Bachelor,Salaried,1
33,39831.49,1000.0,12,9.1,4,3612.94,0,679,0.0907,0.0251,100,High School,Self-Employed,1
33,27243.72,17078.26,24,4.4,1,4265.23,0,813,0.1566,0.6268,100,High School,Business,1
38,98775.8,5911.8,60,1.4,3,6460.11,4,671,0.0654,0.0599,68,Master,Salaried,1
52,66657.38,6965.82,60,5.4,4,3104.53,3,566,0.0466,0.1045,76,Bachelor,Self-Employed,1
52,64069.16,15499.53,12,6.2,2,11299.65,0,687,0.1764,0.2419,100,Master,Self-Employed,1
55,89961.62,9095.67,48,0.1,2,3696.49,1,751,0.0411,0.1011,92,Bachelor,Self-Employed,1
59,60637.67,16756.17,12,2.9,2,2819.21,1,787,0.0465,0.2763,92,Bachelor,Salaried,1
66,38529.04,11673.26,12,9.3,1,6006.54,0,641,0.1559,0.303,100,PhD,Salaried,1
49,17595.39,13345.67,48,3.4,2,15394.58,4,634,0.8749,0.7584,68,High School,Salaried,0
69,37288.74,8078.23,24,1.9,6,10626.4,3,537,0.285,0.2166,76,Bachelor,Self-Employed,0
49,88119.14,3480.53,24,10.3,3,10944.32,1,602,0.1242,0.0395,92,High School,Salaried,1
64,27382.61,6077.46,60,0.8,5,9431.26,0,685,0.3444,0.2219,100,Bachelor,Self-Employed,1
36,62768.8,11177.41,36,1.2,1,3265.1,1,528,0.052,0.1781,92,High School,Salaried,1
64,77746.35,26697.91,36,5.8,8,4799.67,0,814,0.0617,0.3434,100,High School,Salaried,1
67,61277.59,23775.25,60,2.2,4,3950.02,2,621,0.0645,0.388,84,PhD,Self-Employed,1
30,63777.63,6773.63,36,6.2,9,13457.8,1,660,0.211,0.1062,92,Bachelor,Business,1
